# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Sun Aug 02 21:57:47 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,Teff (TOI),log(g) (TOI),Stellar Radius (TOI),Orbital Period (TOI),Orbital Period (TOI) Unc.,Transit Depth (TOI),Transit Depth (TOI) Unc.,Planet Radius (TOI),Planet Radius (TOI) Unc.,Equilibrium Temp (TOI),J mag,J mag Unc.,H mag,H mag Unc.,K mag,K mag Unc.,Imaging pixel scale,Imaging Contrast magnitude,Imaging Contrast separation,Stellar Companion Separation,Stellar Companion Delta mag,Stellar Companion Observation date
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.49,0.5,1.497,1.1824,2019-05-12
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.49,0.5,1.498,1.4189,2019-05-12
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.49,0.5,1.264,2.2,2020-02-16
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.97,0.5,1.5,1.2022,2019-06-10
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.97,0.5,1.497,1.1824,2019-05-12
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.97,0.5,1.498,1.4189,2019-05-12
219187649,676.01,11:24:49.43,-18:37:02.2,PC,3,5,5,3,4,4,4,5430,4.41381,1.2320599555969,2.15030072322,0.000004486041,9260.8973045373,975.6809,14.125305612146,1.6035311,1501.6517354138,12.629,0.03,12.319,0.035,12.133,0.03,0.01,4.97,0.5,1.264,2.2,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,6.935,0.5,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,6.935,0.5,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,6.935,0.5,0.798,3.25,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,5.146,0.5,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,5.146,0.5,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.009942,5.146,0.5,0.798,3.25,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.11,0.5,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.11,0.5,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.11,0.5,0.798,3.25,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.79,0.5,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.79,0.5,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.01,4.79,0.5,0.798,3.25,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0150767,,,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0150767,,,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0150767,,,0.798,3.25,2020-02-16
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0167389,,,0.845,2.6418,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0167389,,,0.842,2.615,2019-06-10
219189765,737.01,11:24:03.55,-19:33:25.05,CP,3,5,5,3,4,4,4,3394,4.9186,0.61521899700165,1.7318529396486,0.000001841744,36359.43017485,832.64935,12.029949282695,0.48911378,778.11723070716,13.25,0.023,12.602,0.029,12.361,0.031,0.0167389,,,0.798,3.25,2020-02-16
413376180,781.01,11:46:57.32,-22:33:46.84,KP,5,5,5,5,5,5,5,5227,4.47443,0.93147099018097,1.3541341741811,6.3315395e-7,20039.550670135,160.75624,13.223663763335,0.851882,1415.9798763523,11.906,0.024,11.475,0.023,11.386,0.023,0.01575,5.4,1,1.2562,4.4,2020-02-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01575,7.2,1,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.033,,,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,4.79,0.5,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.66,0.5,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,5,0.5,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.01,6.33,0.5,1.17,4.8,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.1682,4.7,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,0.1176,3.6,2019-08-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,0.16,3.47,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.193,4.95,2020-01-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.17,3.596,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.169,2.914,2019-09-14
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.162,4.74,2019-10-12
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,0.158,3.57,2019-10-13
319312479,952.01,04:07:07.07,-13:46:00.69,PC,3,4,3,3,4,4,4,7110,3.9,2.33,1.79011,0.00001,430,3.09637,7.38823,0.587766,1660,9.688,0.024,9.532,0.025,9.441,0.021,0.02,,,1.17,4.8,2019-10-13
