Date,sunset_UTC,sunset_az,sunset_el,sunset_ra,sunset_dec,sunset_sidereal,sunrise_UTC,sunrise_az,sunrise_el,sunrise_ra,sunrise_dec,sunrise_sidereal
2030-11-06,2030-Nov-06 03:55,254.088623,-2.97764,221.32001,-15.97216,20.5798219792,2030-Nov-06 16:16,106.054164,-3.034562,221.83737,-16.1256,8.9636342538
2030-11-07,2030-Nov-07 03:55,253.804918,-3.068028,222.31686,-16.26934,20.645530109,2030-Nov-07 16:17,106.409312,-2.920427,222.83669,-16.42066,9.0460548529
2030-11-08,2030-Nov-08 03:54,253.443284,-2.928187,223.31647,-16.56178,20.6945263295,2030-Nov-08 16:17,106.67741,-3.033644,223.8388,-16.71092,9.1117636464
2030-11-09,2030-Nov-09 03:54,253.166074,-3.009469,224.32026,-16.84978,20.7602354112,2030-Nov-09 16:18,107.021351,-2.923459,224.84511,-16.99668,9.1941853509
2030-11-10,2030-Nov-10 03:54,252.89218,-3.085964,225.32757,-17.13303,20.8259451243,2030-Nov-10 16:18,107.278164,-3.039851,225.85426,-17.27743,9.2598953811
2030-11-11,2030-Nov-11 03:53,252.54084,-2.933186,226.33772,-17.41122,20.8749431304,2030-Nov-11 16:19,107.61047,-2.933505,226.86766,-17.55345,9.3423182449
2030-11-12,2030-Nov-12 03:53,252.274022,-3.000318,227.35213,-17.68464,20.9406538971,2030-Nov-12 16:19,107.85558,-3.052947,227.88393,-17.82424,9.4080291783
2030-11-13,2030-Nov-13 03:53,252.010825,-3.062548,228.37011,-17.95298,21.0063649347,2030-Nov-13 16:20,108.175831,-2.950291,228.90448,-18.09009,9.49045257
2030-11-14,2030-Nov-14 03:53,251.751355,-3.119846,229.39167,-18.21613,21.0720760245,2030-Nov-14 16:20,108.408827,-3.072622,229.9279,-18.35051,9.5561636005
2030-11-15,2030-Nov-15 03:52,251.415099,-2.949184,230.41609,-18.47381,21.1210746507,2030-Nov-15 16:21,108.716616,-2.973465,230.95561,-18.60575,9.6385866614
2030-11-16,2030-Nov-16 03:52,251.163521,-2.996882,231.4448,-18.72626,21.1867852195,2030-Nov-16 16:21,108.937101,-3.098483,231.98618,-18.85534,9.7042969829
2030-11-17,2030-Nov-17 03:52,250.915992,-3.039586,232.47707,-18.9732,21.2524952851,2030-Nov-17 16:22,109.232036,-3.002592,233.02103,-19.09953,9.7867190502
2030-11-18,2030-Nov-18 03:52,250.672624,-3.077285,233.51288,-19.21451,21.3182047739,2030-Nov-18 16:22,109.439632,-3.130057,234.05869,-19.33788,9.8524282415
2030-11-19,2030-Nov-19 03:52,250.433528,-3.109975,234.55223,-19.4501,21.3839137117,2030-Nov-19 16:23,109.721339,-3.037154,235.1006,-19.5706,9.9348492396
2030-11-20,2030-Nov-20 03:51,250.118402,-2.91642,235.59435,-19.67969,21.4329099467,2030-Nov-20 16:24,109.996335,-2.945817,236.146,-19.79742,10.0172699587
2030-11-21,2030-Nov-21 03:51,249.888267,-2.939428,236.64068,-19.9035,21.4986183473,2030-Nov-21 16:24,110.183828,-3.076543,237.19413,-20.01808,10.0829784386
2030-11-22,2030-Nov-22 03:51,249.662736,-2.957451,237.69043,-20.12127,21.5643270018,2030-Nov-22 16:25,110.445096,-2.987679,238.2464,-20.2328,10.1653996981
2030-11-23,2030-Nov-23 03:51,249.441924,-2.970512,238.74357,-20.3329,21.6300363434,2030-Nov-23 16:25,110.618875,-3.120047,239.3013,-20.44117,10.2311095505
2030-11-24,2030-Nov-24 03:51,249.225944,-2.978646,239.80004,-20.53829,21.6957467204,2030-Nov-24 16:26,110.866134,-3.03324,240.36023,-20.64339,10.3135328304
2030-11-25,2030-Nov-25 03:51,249.014912,-2.981896,240.85977,-20.73734,21.7614582326,2030-Nov-25 16:27,111.106332,-2.947462,241.42237,-20.83922,10.3959571609
2030-11-26,2030-Nov-26 03:51,248.808944,-2.980312,241.92266,-20.92997,21.8271706316,2030-Nov-26 16:27,111.258948,-3.081604,242.48689,-21.02843,10.4616698189
2030-11-27,2030-Nov-27 03:51,248.608155,-2.97395,242.98862,-21.11607,21.8928833712,2030-Nov-27 16:28,111.484782,-2.997144,243.55517,-21.21119,10.5440947758
2030-11-28,2030-Nov-28 03:51,248.412661,-2.962864,244.05755,-21.29556,21.9585958069,2030-Nov-28 16:28,111.623087,-3.131792,244.62562,-21.38717,10.6098068335
2030-11-29,2030-Nov-29 03:51,248.222577,-2.947112,245.12934,-21.46834,22.0243074362,2030-Nov-29 16:29,111.834346,-3.048138,245.69963,-21.5565,10.6922302329
2030-11-30,2030-Nov-30 03:51,248.038013,-2.926746,246.2039,-21.63433,22.0900180478,2030-Nov-30 16:30,112.038283,-2.964856,246.77637,-21.71899,10.7746526253
2030-12-01,2030-Dec-01 03:52,247.939093,-3.119702,247.28189,-21.79355,22.172440023,2030-Dec-01 16:30,112.154621,-3.099479,247.85499,-21.87445,10.8403619144
2030-12-02,2030-Dec-02 03:52,247.765892,-3.089995,248.36173,-21.9457,22.2381490433,2030-Dec-02 16:31,112.343702,-3.016264,248.93693,-22.02301,10.9227830282
2030-12-03,2030-Dec-03 03:52,247.598517,-3.055839,249.44408,-22.09082,22.303857761,2030-Dec-03 16:32,112.525342,-2.933049,250.02133,-22.16449,11.0052040252
2030-12-04,2030-Dec-04 03:52,247.437062,-3.017286,250.52887,-22.22883,22.3695665188,2030-Dec-04 16:32,112.619329,-3.066644,251.10737,-22.29872,11.0709129228
2030-12-05,2030-Dec-05 03:52,247.281613,-2.97439,251.616,-22.35968,22.4352755982,2030-Dec-05 16:33,112.785899,-2.982792,252.19646,-22.42584,11.153334554
2030-12-06,2030-Dec-06 03:52,247.132256,-2.927207,252.70538,-22.48328,22.5009851911,2030-Dec-06 16:33,112.864897,-3.11512,253.287,-22.54559,11.2190444611
2030-12-07,2030-Dec-07 03:53,247.068989,-3.092287,253.79768,-22.59967,22.583407686,2030-Dec-07 16:34,113.016287,-3.030169,254.38041,-22.6581,11.3014672758
2030-12-08,2030-Dec-08 03:53,246.932129,-3.036479,254.89128,-22.70861,22.6491184725,2030-Dec-08 16:35,113.160107,-2.944609,255.47582,-22.7632,11.383890637
2030-12-09,2030-Dec-09 03:53,246.801612,-2.976571,255.98684,-22.81014,22.7148297458,2030-Dec-09 16:35,113.216321,-3.074292,256.57238,-22.86078,11.4496021012
2030-12-10,2030-Dec-10 03:54,246.757323,-3.128608,257.08502,-22.90425,22.7972536322,2030-Dec-10 16:36,113.344851,-2.986917,257.6715,-22.95092,11.5320260672
2030-12-11,2030-Dec-11 03:54,246.639811,-3.060498,258.18417,-22.99078,22.8629653155,2030-Dec-11 16:36,113.385865,-3.11426,258.77153,-23.03345,11.5977377087
2030-12-12,2030-Dec-12 03:54,246.528873,-2.988496,259.28496,-23.06974,22.9286768675,2030-Dec-12 16:37,113.499065,-3.024588,259.8739,-23.10843,11.6801614049
2030-12-13,2030-Dec-13 03:55,246.504354,-3.128235,260.38802,-23.14113,23.0111003818,2030-Dec-13 16:38,113.604656,-2.93367,260.97772,-23.17576,11.7625846726
2030-12-14,2030-Dec-14 03:55,246.406892,-3.048503,261.49171,-23.20481,23.076811102,2030-Dec-14 16:38,113.622699,-3.056692,262.0821,-23.23536,11.8282950907
2030-12-15,2030-Dec-15 03:55,246.316219,-2.965113,262.59667,-23.26078,23.1425212421,2030-Dec-15 16:39,113.71296,-2.962722,263.18845,-23.28728,11.9107172176
2030-12-16,2030-Dec-16 03:56,246.312203,-3.093384,263.70354,-23.30905,23.2249431063,2030-Dec-16 16:39,113.715766,-3.082276,264.29512,-23.3314,11.9764265182
2030-12-17,2030-Dec-17 03:56,246.235433,-3.002793,264.81067,-23.34953,23.2906522119,2030-Dec-17 16:40,113.790741,-2.984748,265.40351,-23.36777,12.0588477625
2030-12-18,2030-Dec-18 03:57,246.245393,-3.123931,265.91946,-23.38222,23.3730733805,2030-Dec-18 16:40,113.778355,-3.100371,266.51195,-23.3963,12.1245566343
2030-12-19,2030-Dec-19 03:57,246.182787,-3.026537,267.02825,-23.40707,23.4387823384,2030-Dec-19 16:41,113.838129,-2.998763,267.62187,-23.41701,12.2069780892
2030-12-20,2030-Dec-20 03:57,246.127271,-2.925951,268.13767,-23.42409,23.504491763,2030-Dec-20 16:41,113.810643,-3.109978,268.73156,-23.42987,12.272687914
2030-12-21,2030-Dec-21 03:58,246.158787,-3.03725,269.24835,-23.43327,23.5869143158,2030-Dec-21 16:42,113.855356,-3.003753,269.84245,-23.43488,12.355111013
2030-12-22,2030-Dec-22 03:58,246.117765,-2.930527,270.35861,-23.43459,23.6526256253,2030-Dec-22 16:42,113.812917,-3.110061,270.95281,-23.43203,12.4208228875
2030-12-23,2030-Dec-23 03:59,246.16388,-3.035936,271.46981,-23.42804,23.735050252,2030-Dec-23 16:43,113.84277,-2.998655,272.06405,-23.42132,12.5032479249
2030-12-24,2030-Dec-24 03:59,246.137542,-2.9236,272.58026,-23.41366,23.80076323,2030-Dec-24 16:43,113.785584,-3.099525,273.17443,-23.40277,12.568961009
2030-12-25,2030-Dec-25 04:00,246.198461,-3.023716,273.69131,-23.39141,23.8831885508,2030-Dec-25 16:44,113.800825,-2.982347,274.28532,-23.37638,12.6513860844
2030-12-26,2030-Dec-26 04:01,246.266781,-3.121474,274.80201,-23.36133,23.9656132751,2030-Dec-26 16:44,113.729132,-3.077232,275.395,-23.34217,12.7170979996
2030-12-27,2030-Dec-27 04:01,246.26289,-3.001776,275.91143,-23.32346,0.0313246786,2030-Dec-27 16:45,113.730038,-2.953692,276.50483,-23.30013,12.7995211065
2030-12-28,2030-Dec-28 04:02,246.346288,-3.095182,277.02093,-23.27775,0.1137472796,2030-Dec-28 16:45,113.644095,-3.042067,277.61314,-23.25033,12.8652309022
2030-12-29,2030-Dec-29 04:02,246.35747,-2.971287,278.12882,-23.2243,0.1794567061,2030-Dec-29 16:45,113.551189,-3.127085,278.72054,-23.19276,12.9309400184
2030-12-30,2030-Dec-30 04:03,246.456073,-3.060925,279.23651,-23.16305,0.2618779428,2030-Dec-30 16:46,113.531031,-2.993013,279.82765,-23.12742,13.0133611624
2030-12-31,2030-Dec-31 04:03,246.482409,-2.933352,280.34233,-23.09412,0.3275867942,2030-Dec-31 16:46,113.424281,-3.070849,280.93283,-23.05441,13.0790701055
